well_no,date,year,month,season,is_monsoon,water_level_mean,water_level_min,water_level_max,water_level_std,water_level_lag1,water_level_lag2,water_level_lag3,water_level_rolling_3m,water_level_rolling_6m,water_level_change,rainfall_total,rainfall_mean,rainfall_max,rainy_days,rainfall_lag1,rainfall_rolling_3m,quality_TDS (mg/L),quality_NO2+NO3 (mg/L),quality_Ca (mg/L),quality_Mg (mg/L),quality_Na (mg/L),quality_K (mg/L),quality_Cl (mg/L),quality_SO4 (mg/L),quality_CO3 (mg/L),quality_HCO3 (mg/L),quality_F (mg/L),quality_pH_GEN,quality_EC_GEN (µS/cm),quality_HAR_Total (mg/L),quality_SAR,quality_Na%,year_month,measurement_count,well_type,year_qual,month_qual,year_rain,month_rain
53260,2018-08-01,2018,8,Summer,1,7.0,7.0,7.0,1.2727922061357873,7.1,6.95,8.4,7.016666666666667,7.5633333333333335,-0.09999999999999964,191.2,6.828571428571428,20.0,28.0,80.1,112.63333333333333,1442.0,231.0,40.0,72.9,343.0,31.0,440.0,131.0,12.0,280.6,0.14,8.5,2360.0,400.0,7.462175,62.93222,2018-08,1,OB,2019.0,1.0,2018.0,8.0
53260,2018-09-01,2018,9,Fall,1,7.75,7.75,7.75,1.2727922061357873,7.0,7.1,6.95,7.283333333333334,7.571666666666666,0.75,806.1,14.927777777777779,106.0,54.0,191.2,359.1333333333334,1442.0,231.0,40.0,72.9,343.0,31.0,440.0,131.0,12.0,280.6,0.14,8.5,2360.0,400.0,7.462175,62.93222,2018-09,1,OB,2019.0,1.0,2018.0,9.0
53260,2018-10-01,2018,10,Fall,0,7.5,7.5,7.5,1.2727922061357873,7.75,7.0,7.1,7.416666666666667,7.45,-0.25,1410.0,16.3953488372093,114.0,86.0,806.1,802.4333333333334,1442.0,231.0,40.0,72.9,343.0,31.0,440.0,131.0,12.0,280.6,0.14,8.5,2360.0,400.0,7.462175,62.93222,2018-10,1,OB,2019.0,1.0,2018.0,10.0
53260,2018-11-01,2018,11,Fall,0,5.8,5.8,5.8,1.2727922061357873,7.5,7.75,7.0,7.016666666666666,7.016666666666666,-1.7000000000000002,953.2,11.767901234567901,68.0,81.0,1410.0,1056.4333333333334,1442.0,231.0,40.0,72.9,343.0,31.0,440.0,131.0,12.0,280.6,0.14,8.5,2360.0,400.0,7.462175,62.93222,2018-11,1,OB,2019.0,1.0,2018.0,11.0
53260,2018-12-01,2018,12,Winter,0,5.7,5.7,5.7,1.2727922061357873,5.8,7.5,7.75,6.333333333333333,6.808333333333334,-0.09999999999999964,85.8,6.128571428571428,18.0,14.0,953.2,816.3333333333334,1442.0,231.0,40.0,72.9,343.0,31.0,440.0,131.0,12.0,280.6,0.14,8.5,2360.0,400.0,7.462175,62.93222,2018-12,1,OB,2019.0,1.0,2018.0,12.0
53260,2019-01-01,2019,1,Winter,0,5.85,5.85,5.85,1.2727922061357873,5.7,5.8,7.5,5.783333333333332,6.6000000000000005,0.14999999999999947,17.0,8.5,11.0,2.0,85.8,352.0,1442.0,231.0,40.0,72.9,343.0,31.0,440.0,131.0,12.0,280.6,0.14,8.5,2360.0,400.0,7.462175,62.93222,2019-01,1,OB,2019.0,1.0,2019.0,1.0
53260,2019-02-01,2019,2,Winter,0,6.0,6.0,6.0,1.2727922061357873,5.85,5.7,5.8,5.8500000000000005,6.433333333333334,0.15000000000000036,17.0,8.5,11.0,2.0,17.0,51.39999999999998,1442.0,231.0,40.0,72.9,343.0,31.0,440.0,131.0,12.0,280.6,0.14,8.5,2360.0,400.0,7.462175,62.93222,2019-02,1,OB,2019.0,1.0,2019.0,1.0
53260,2019-03-01,2019,3,Spring,0,6.2,6.2,6.2,1.2727922061357873,6.0,5.85,5.7,6.016666666666667,6.175,0.20000000000000018,2.0,2.0,2.0,1.0,17.0,9.5,1442.0,231.0,40.0,72.9,343.0,31.0,440.0,131.0,12.0,280.6,0.14,8.5,2360.0,400.0,7.462175,62.93222,2019-03,1,OB,2019.0,1.0,2019.0,3.0
53260,2019-04-01,2019,4,Spring,0,7.0,7.0,7.0,1.2727922061357873,6.2,6.0,5.85,6.3999999999999995,6.091666666666666,0.7999999999999998,2.0,2.0,2.0,1.0,2.0,2.0,1442.0,231.0,40.0,72.9,343.0,31.0,440.0,131.0,12.0,280.6,0.14,8.5,2360.0,400.0,7.462175,62.93222,2019-04,1,OB,2019.0,1.0,2019.0,3.0
53260,2019-05-01,2019,5,Spring,0,7.1,7.1,7.1,1.2727922061357873,7.0,6.2,6.0,6.766666666666666,6.308333333333334,0.09999999999999964,2.0,2.0,2.0,1.0,2.0,2.0,1442.0,231.0,40.0,72.9,343.0,31.0,440.0,131.0,12.0,280.6,0.14,8.5,2360.0,400.0,7.462175,62.93222,2019-05,1,OB,2019.0,1.0,2019.0,3.0
53260,2019-06-01,2019,6,Summer,1,7.5,7.5,7.5,1.2727922061357873,7.1,7.0,6.2,7.2,6.608333333333333,0.40000000000000036,2.0,2.0,2.0,1.0,2.0,2.0,1442.0,231.0,40.0,72.9,343.0,31.0,440.0,131.0,12.0,280.6,0.14,8.5,2360.0,400.0,7.462175,62.93222,2019-06,1,OB,2019.0,1.0,2019.0,3.0
53260,2019-07-01,2019,7,Summer,1,7.7,7.7,7.7,1.2727922061357873,7.5,7.1,7.0,7.433333333333334,6.916666666666667,0.20000000000000018,47.6,4.76,18.0,10.0,2.0,47.6,293.0,7.0,28.0,13.365,60.0,7.0,64.0,34.0,1.210155,128.7399,0.4,8.0,510.0,125.0,2.33567,49.37286,2019-07,1,OB,2019.0,7.0,2019.0,7.0
53260,2019-08-01,2019,8,Summer,1,8.3,8.3,8.3,1.2727922061357873,7.7,7.5,7.1,7.833333333333333,7.300000000000001,0.6000000000000005,724.9,12.717543859649123,130.0,57.0,47.6,386.25,293.0,7.0,28.0,13.365,60.0,7.0,64.0,34.0,1.210155,128.7399,0.4,8.0,510.0,125.0,2.33567,49.37286,2019-08,1,OB,2019.0,7.0,2019.0,8.0
53260,2019-09-01,2019,9,Fall,1,8.5,8.5,8.5,1.2727922061357873,8.3,7.7,7.5,8.166666666666666,7.683333333333334,0.1999999999999993,511.6,7.99375,36.0,64.0,724.9,428.0333333333333,293.0,7.0,28.0,13.365,60.0,7.0,64.0,34.0,1.210155,128.7399,0.4,8.0,510.0,125.0,2.33567,49.37286,2019-09,1,OB,2019.0,7.0,2019.0,9.0
53260,2019-10-01,2019,10,Fall,0,7.1,7.1,7.1,1.2727922061357873,8.5,8.3,7.7,7.966666666666668,7.7,-1.4000000000000004,1370.7,12.238392857142857,52.0,112.0,511.6,869.0666666666667,293.0,7.0,28.0,13.365,60.0,7.0,64.0,34.0,1.210155,128.7399,0.4,8.0,510.0,125.0,2.33567,49.37286,2019-10,1,OB,2019.0,7.0,2019.0,10.0
53260,2019-11-01,2019,11,Fall,0,6.1,6.1,6.1,1.2727922061357873,7.1,8.5,8.3,7.233333333333334,7.533333333333334,-1.0,721.75,8.491176470588234,37.0,85.0,1370.7,868.0166666666668,293.0,7.0,28.0,13.365,60.0,7.0,64.0,34.0,1.210155,128.7399,0.4,8.0,510.0,125.0,2.33567,49.37286,2019-11,1,OB,2019.0,7.0,2019.0,11.0
53260,2019-12-01,2019,12,Winter,0,5.85,5.85,5.85,1.2727922061357873,6.1,7.1,8.5,6.3500000000000005,7.258333333333333,-0.25,753.3,10.917391304347825,38.8,69.0,721.75,948.5833333333334,293.0,7.0,28.0,13.365,60.0,7.0,64.0,34.0,1.210155,128.7399,0.4,8.0,510.0,125.0,2.33567,49.37286,2019-12,1,OB,2019.0,7.0,2019.0,12.0
53260,2023-01-01,2023,1,Winter,0,1.07,1.07,1.07,1.2727922061357873,5.85,6.1,7.1,4.340000000000001,6.153333333333333,-4.779999999999999,1.0,1.0,1.0,1.0,753.3,492.01666666666665,1009.0,120.0,36.0,51.0,212.0,63.0,390.0,21.0,12.0,207.0,1.24,8.4,1680.0,300.0,5.311622477,64.42181154,2023-01,1,OB,2023.0,1.0,2023.0,1.0
53260,2023-02-01,2023,2,Winter,0,1.22,1.22,1.22,1.2727922061357873,1.07,5.85,6.1,2.7133333333333334,4.973333333333334,0.1499999999999999,155.1,8.616666666666667,18.0,18.0,1.0,303.1333333333333,1009.0,120.0,36.0,51.0,212.0,63.0,390.0,21.0,12.0,207.0,1.24,8.4,1680.0,300.0,5.311622477,64.42181154,2023-02,1,OB,2023.0,1.0,2023.0,2.0
53260,2023-03-01,2023,3,Spring,0,1.62,1.62,1.62,1.2727922061357873,1.22,1.07,5.85,1.303333333333334,3.8266666666666667,0.40000000000000013,546.8000000000001,21.872000000000003,76.0,25.0,155.1,234.30000000000004,1009.0,120.0,36.0,51.0,212.0,63.0,390.0,21.0,12.0,207.0,1.24,8.4,1680.0,300.0,5.311622477,64.42181154,2023-03,1,OB,2023.0,1.0,2023.0,3.0
53260,2023-04-01,2023,4,Spring,0,2.32,2.32,2.32,1.2727922061357873,1.62,1.22,1.07,1.7200000000000006,3.03,0.6999999999999997,470.8,10.234782608695653,56.2,46.0,546.8000000000001,390.90000000000003,1009.0,120.0,36.0,51.0,212.0,63.0,390.0,21.0,12.0,207.0,1.24,8.4,1680.0,300.0,5.311622477,64.42181154,2023-04,1,OB,2023.0,1.0,2023.0,4.0
53260,2023-05-01,2023,5,Spring,0,2.12,2.12,2.12,1.2727922061357873,2.32,1.62,1.22,2.020000000000001,2.3666666666666667,-0.19999999999999973,2103.2,13.48205128205128,100.4,156.0,470.8,1040.2666666666667,1009.0,120.0,36.0,51.0,212.0,63.0,390.0,21.0,12.0,207.0,1.24,8.4,1680.0,300.0,5.311622477,64.42181154,2023-05,1,OB,2023.0,1.0,2023.0,5.0
53260,2023-06-01,2023,6,Summer,1,2.57,2.57,2.57,1.2727922061357873,2.12,2.32,1.62,2.3366666666666673,1.82,0.44999999999999973,294.6,9.82,42.0,30.0,2103.2,956.1999999999998,1009.0,120.0,36.0,51.0,212.0,63.0,390.0,21.0,12.0,207.0,1.24,8.4,1680.0,300.0,5.311622477,64.42181154,2023-06,1,OB,2023.0,1.0,2023.0,6.0
53260,2023-07-01,2023,7,Summer,1,3.02,3.02,3.02,1.2727922061357873,2.57,2.12,2.32,2.5700000000000003,2.145,0.4500000000000002,258.1,4.096825396825397,15.0,63.0,294.6,885.2999999999998,1195.0,171.0,28.0,71.0,271.0,31.0,383.0,130.0,18.0,183.0,0.56,8.3,1970.0,360.0,6.219146065,63.52801984,2023-07,1,OB,2023.0,7.0,2023.0,7.0
53260,2023-08-01,2023,8,Summer,1,3.47,3.47,3.47,1.2727922061357873,3.02,2.57,2.12,3.020000000000001,2.52,0.4500000000000002,413.8,9.404545454545454,64.0,44.0,258.1,322.1666666666667,1195.0,171.0,28.0,71.0,271.0,31.0,383.0,130.0,18.0,183.0,0.56,8.3,1970.0,360.0,6.219146065,63.52801984,2023-08,1,OB,2023.0,7.0,2023.0,8.0
53260,2023-09-01,2023,9,Fall,1,3.32,3.32,3.32,1.2727922061357873,3.47,3.02,2.57,3.270000000000001,2.8033333333333332,-0.15000000000000036,523.9,8.315873015873015,58.0,63.0,413.8,398.6000000000001,1195.0,171.0,28.0,71.0,271.0,31.0,383.0,130.0,18.0,183.0,0.56,8.3,1970.0,360.0,6.219146065,63.52801984,2023-09,1,OB,2023.0,7.0,2023.0,9.0
53260,2023-10-01,2023,10,Fall,0,3.92,3.92,3.92,1.2727922061357873,3.32,3.47,3.02,3.5700000000000007,3.07,0.6000000000000001,2258.4,17.506976744186048,113.0,129.0,523.9,1065.3666666666668,1195.0,171.0,28.0,71.0,271.0,31.0,383.0,130.0,18.0,183.0,0.56,8.3,1970.0,360.0,6.219146065,63.52801984,2023-10,1,OB,2023.0,7.0,2023.0,10.0
53260,2023-11-01,2023,11,Fall,0,3.9,3.9,3.9,1.2727922061357873,3.92,3.32,3.47,3.7133333333333334,3.3666666666666667,-0.020000000000000018,3490.4,14.916239316239317,167.0,234.0,2258.4,2090.9,1195.0,171.0,28.0,71.0,271.0,31.0,383.0,130.0,18.0,183.0,0.56,8.3,1970.0,360.0,6.219146065,63.52801984,2023-11,1,OB,2023.0,7.0,2023.0,11.0
53260,2023-12-01,2023,12,Winter,0,2.82,2.82,2.82,1.2727922061357873,3.9,3.92,3.32,3.546666666666667,3.4083333333333337,-1.08,858.2,12.26,75.0,70.0,3490.4,2202.3333333333335,1195.0,171.0,28.0,71.0,271.0,31.0,383.0,130.0,18.0,183.0,0.56,8.3,1970.0,360.0,6.219146065,63.52801984,2023-12,1,OB,2023.0,7.0,2023.0,12.0
53261,2017-01-01,2017,1,Winter,0,6.8,6.8,6.8,1.2727922061357873,6.8,6.8,6.8,6.8,6.8,0.20000000000000018,46.5,6.642857142857143,13.0,7.0,46.5,46.5,2495.0,329.0,152.0,116.64,492.0,104.0,1035.0,159.0,0.0,213.5,0.07,8.0,4110.0,860.0,7.301089,51.8878,2017-01,1,OB,2019.0,1.0,2017.0,1.0
53261,2017-02-01,2017,2,Winter,0,7.0,7.0,7.0,1.2727922061357873,6.8,6.8,6.8,6.9,6.9,0.20000000000000018,46.5,6.642857142857143,13.0,7.0,46.5,46.5,2495.0,329.0,152.0,116.64,492.0,104.0,1035.0,159.0,0.0,213.5,0.07,8.0,4110.0,860.0,7.301089,51.8878,2017-02,1,OB,2019.0,1.0,2017.0,1.0
53261,2017-03-01,2017,3,Spring,0,7.7,7.7,7.7,1.2727922061357873,7.0,6.8,6.8,7.166666666666667,7.166666666666667,0.7000000000000002,164.4,10.96,47.0,15.0,46.5,105.45,2495.0,329.0,152.0,116.64,492.0,104.0,1035.0,159.0,0.0,213.5,0.07,8.0,4110.0,860.0,7.301089,51.8878,2017-03,1,OB,2019.0,1.0,2017.0,3.0
53261,2017-04-01,2017,4,Spring,0,8.0,8.0,8.0,1.2727922061357873,7.7,7.0,6.8,7.566666666666666,7.375,0.2999999999999998,234.2,10.645454545454545,26.0,22.0,164.4,199.3,2495.0,329.0,152.0,116.64,492.0,104.0,1035.0,159.0,0.0,213.5,0.07,8.0,4110.0,860.0,7.301089,51.8878,2017-04,1,OB,2019.0,1.0,2017.0,4.0
53261,2017-05-01,2017,5,Spring,0,7.2,7.2,7.2,1.2727922061357873,8.0,7.7,7.0,7.633333333333333,7.340000000000001,-0.7999999999999998,408.8,9.506976744186046,32.0,43.0,234.2,269.1333333333333,2495.0,329.0,152.0,116.64,492.0,104.0,1035.0,159.0,0.0,213.5,0.07,8.0,4110.0,860.0,7.301089,51.8878,2017-05,1,OB,2019.0,1.0,2017.0,5.0
53261,2017-06-01,2017,6,Summer,1,7.0,7.0,7.0,1.2727922061357873,7.2,8.0,7.7,7.3999999999999995,7.283333333333334,-0.20000000000000018,105.6,11.733333333333333,35.0,9.0,408.8,249.53333333333333,2495.0,329.0,152.0,116.64,492.0,104.0,1035.0,159.0,0.0,213.5,0.07,8.0,4110.0,860.0,7.301089,51.8878,2017-06,1,OB,2019.0,1.0,2017.0,6.0
53261,2017-07-01,2017,7,Summer,1,6.0,6.0,6.0,1.2727922061357873,7.0,7.2,8.0,6.733333333333333,7.150000000000001,-1.0,56.6,8.085714285714285,30.0,7.0,105.6,190.33333333333334,2495.0,329.0,152.0,116.64,492.0,104.0,1035.0,159.0,0.0,213.5,0.07,8.0,4110.0,860.0,7.301089,51.8878,2017-07,1,OB,2019.0,1.0,2017.0,7.0
53261,2017-08-01,2017,8,Summer,1,6.5,6.5,6.5,1.2727922061357873,6.0,7.0,7.2,6.5,7.066666666666667,0.5,514.1,11.17608695652174,80.0,46.0,56.6,225.43333333333337,2495.0,329.0,152.0,116.64,492.0,104.0,1035.0,159.0,0.0,213.5,0.07,8.0,4110.0,860.0,7.301089,51.8878,2017-08,1,OB,2019.0,1.0,2017.0,8.0
53261,2017-09-01,2017,9,Fall,1,7.0,7.0,7.0,1.2727922061357873,6.5,6.0,7.0,6.5,6.95,0.5,1495.9,27.19818181818182,118.0,55.0,514.1,688.8666666666668,2495.0,329.0,152.0,116.64,492.0,104.0,1035.0,159.0,0.0,213.5,0.07,8.0,4110.0,860.0,7.301089,51.8878,2017-09,1,OB,2019.0,1.0,2017.0,9.0
53261,2017-10-01,2017,10,Fall,0,4.8,4.8,4.8,1.2727922061357873,7.0,6.5,6.0,6.1000000000000005,6.416666666666667,-2.2,836.2,16.39607843137255,70.0,51.0,1495.9,948.7333333333335,2495.0,329.0,152.0,116.64,492.0,104.0,1035.0,159.0,0.0,213.5,0.07,8.0,4110.0,860.0,7.301089,51.8878,2017-10,1,OB,2019.0,1.0,2017.0,10.0
53261,2017-11-01,2017,11,Fall,0,3.85,3.85,3.85,1.2727922061357873,4.8,7.0,6.5,5.216666666666667,5.858333333333333,-0.9499999999999997,521.2,9.143859649122808,68.0,57.0,836.2,951.1,2495.0,329.0,152.0,116.64,492.0,104.0,1035.0,159.0,0.0,213.5,0.07,8.0,4110.0,860.0,7.301089,51.8878,2017-11,1,OB,2019.0,1.0,2017.0,11.0
53261,2017-12-01,2017,12,Winter,0,4.5,4.5,4.5,1.2727922061357873,3.85,4.8,7.0,4.383333333333333,5.441666666666666,0.6499999999999999,401.8,18.263636363636365,56.0,22.0,521.2,586.4,2495.0,329.0,152.0,116.64,492.0,104.0,1035.0,159.0,0.0,213.5,0.07,8.0,4110.0,860.0,7.301089,51.8878,2017-12,1,OB,2019.0,1.0,2017.0,12.0
53261,2018-01-01,2018,1,Winter,0,4.2,4.2,4.2,1.2727922061357873,4.5,3.85,4.8,4.183333333333334,5.141666666666667,-0.2999999999999998,7.6,2.533333333333333,3.0,3.0,401.8,310.2,2495.0,329.0,152.0,116.64,492.0,104.0,1035.0,159.0,0.0,213.5,0.07,8.0,4110.0,860.0,7.301089,51.8878,2018-01,1,OB,2019.0,1.0,2018.0,1.0
53261,2018-02-01,2018,2,Winter,0,5.3,5.3,5.3,1.2727922061357873,4.2,4.5,3.85,4.666666666666667,4.941666666666666,1.0999999999999996,113.2,16.17142857142857,62.0,7.0,7.6,174.20000000000002,2495.0,329.0,152.0,116.64,492.0,104.0,1035.0,159.0,0.0,213.5,0.07,8.0,4110.0,860.0,7.301089,51.8878,2018-02,1,OB,2019.0,1.0,2018.0,2.0
53261,2018-03-01,2018,3,Spring,0,5.5,5.5,5.5,1.2727922061357873,5.3,4.2,4.5,5.0,4.691666666666666,0.20000000000000018,180.3,10.605882352941178,48.0,17.0,113.2,100.36666666666667,2495.0,329.0,152.0,116.64,492.0,104.0,1035.0,159.0,0.0,213.5,0.07,8.0,4110.0,860.0,7.301089,51.8878,2018-03,1,OB,2019.0,1.0,2018.0,3.0
53261,2018-04-01,2018,4,Spring,0,5.9,5.9,5.9,1.2727922061357873,5.5,5.3,4.2,5.566666666666667,4.875,0.40000000000000036,20.0,6.666666666666667,13.0,3.0,180.3,104.5,2495.0,329.0,152.0,116.64,492.0,104.0,1035.0,159.0,0.0,213.5,0.07,8.0,4110.0,860.0,7.301089,51.8878,2018-04,1,OB,2019.0,1.0,2018.0,4.0
53261,2018-05-01,2018,5,Spring,0,6.0,6.0,6.0,1.2727922061357873,5.9,5.5,5.3,5.8,5.233333333333333,0.09999999999999964,1604.22,17.24967741935484,138.0,93.0,20.0,601.5066666666667,2495.0,329.0,152.0,116.64,492.0,104.0,1035.0,159.0,0.0,213.5,0.07,8.0,4110.0,860.0,7.301089,51.8878,2018-05,1,OB,2019.0,1.0,2018.0,5.0
53261,2018-06-01,2018,6,Summer,1,4.2,4.2,4.2,1.2727922061357873,6.0,5.9,5.5,5.366666666666667,5.183333333333333,-1.7999999999999998,66.6,4.4399999999999995,13.0,15.0,1604.22,563.6066666666667,2495.0,329.0,152.0,116.64,492.0,104.0,1035.0,159.0,0.0,213.5,0.07,8.0,4110.0,860.0,7.301089,51.8878,2018-06,1,OB,2019.0,1.0,2018.0,6.0
53261,2018-07-01,2018,7,Summer,1,4.5,4.5,4.5,1.2727922061357873,4.2,6.0,5.9,4.8999999999999995,5.233333333333333,0.2999999999999998,80.1,3.0807692307692305,12.0,26.0,66.6,583.64,2495.0,329.0,152.0,116.64,492.0,104.0,1035.0,159.0,0.0,213.5,0.07,8.0,4110.0,860.0,7.301089,51.8878,2018-07,1,OB,2019.0,1.0,2018.0,7.0
53261,2018-08-01,2018,8,Summer,1,4.8,4.8,4.8,1.2727922061357873,4.5,4.2,6.0,4.5,5.15,0.2999999999999998,191.2,6.828571428571428,20.0,28.0,80.1,112.63333333333333,2495.0,329.0,152.0,116.64,492.0,104.0,1035.0,159.0,0.0,213.5,0.07,8.0,4110.0,860.0,7.301089,51.8878,2018-08,1,OB,2019.0,1.0,2018.0,8.0
53261,2018-09-01,2018,9,Fall,1,4.7,4.7,4.7,1.2727922061357873,4.8,4.5,4.2,4.666666666666667,5.016666666666667,-0.09999999999999964,806.1,14.927777777777779,106.0,54.0,191.2,359.1333333333334,2495.0,329.0,152.0,116.64,492.0,104.0,1035.0,159.0,0.0,213.5,0.07,8.0,4110.0,860.0,7.301089,51.8878,2018-09,1,OB,2019.0,1.0,2018.0,9.0
53261,2018-10-01,2018,10,Fall,0,5.0,5.0,5.0,1.2727922061357873,4.7,4.8,4.5,4.833333333333333,4.866666666666666,0.2999999999999998,1410.0,16.3953488372093,114.0,86.0,806.1,802.4333333333334,2495.0,329.0,152.0,116.64,492.0,104.0,1035.0,159.0,0.0,213.5,0.07,8.0,4110.0,860.0,7.301089,51.8878,2018-10,1,OB,2019.0,1.0,2018.0,10.0
53261,2018-11-01,2018,11,Fall,0,3.8,3.8,3.8,1.2727922061357873,5.0,4.7,4.8,4.5,4.5,-1.2000000000000002,953.2,11.767901234567901,68.0,81.0,1410.0,1056.4333333333334,2495.0,329.0,152.0,116.64,492.0,104.0,1035.0,159.0,0.0,213.5,0.07,8.0,4110.0,860.0,7.301089,51.8878,2018-11,1,OB,2019.0,1.0,2018.0,11.0
53261,2018-12-01,2018,12,Winter,0,4.0,4.0,4.0,1.2727922061357873,3.8,5.0,4.7,4.266666666666667,4.466666666666667,0.20000000000000018,85.8,6.128571428571428,18.0,14.0,953.2,816.3333333333334,2495.0,329.0,152.0,116.64,492.0,104.0,1035.0,159.0,0.0,213.5,0.07,8.0,4110.0,860.0,7.301089,51.8878,2018-12,1,OB,2019.0,1.0,2018.0,12.0
53261,2019-01-01,2019,1,Winter,0,4.2,4.2,4.2,1.2727922061357873,4.0,3.8,5.0,4.0,4.416666666666667,0.20000000000000018,17.0,8.5,11.0,2.0,85.8,352.0,2495.0,329.0,152.0,116.64,492.0,104.0,1035.0,159.0,0.0,213.5,0.07,8.0,4110.0,860.0,7.301089,51.8878,2019-01,1,OB,2019.0,1.0,2019.0,1.0
53261,2019-02-01,2019,2,Winter,0,4.5,4.5,4.5,1.2727922061357873,4.2,4.0,3.8,4.233333333333333,4.366666666666666,0.2999999999999998,17.0,8.5,11.0,2.0,17.0,51.39999999999998,2495.0,329.0,152.0,116.64,492.0,104.0,1035.0,159.0,0.0,213.5,0.07,8.0,4110.0,860.0,7.301089,51.8878,2019-02,1,OB,2019.0,1.0,2019.0,1.0
53261,2019-03-01,2019,3,Spring,0,4.7,4.7,4.7,1.2727922061357873,4.5,4.2,4.0,4.466666666666666,4.366666666666667,0.20000000000000018,2.0,2.0,2.0,1.0,17.0,9.5,2495.0,329.0,152.0,116.64,492.0,104.0,1035.0,159.0,0.0,213.5,0.07,8.0,4110.0,860.0,7.301089,51.8878,2019-03,1,OB,2019.0,1.0,2019.0,3.0
53261,2019-04-01,2019,4,Spring,0,5.2,5.2,5.2,1.2727922061357873,4.7,4.5,4.2,4.8,4.4,0.5,2.0,2.0,2.0,1.0,2.0,2.0,2495.0,329.0,152.0,116.64,492.0,104.0,1035.0,159.0,0.0,213.5,0.07,8.0,4110.0,860.0,7.301089,51.8878,2019-04,1,OB,2019.0,1.0,2019.0,3.0
53261,2019-05-01,2019,5,Spring,0,5.4,5.4,5.4,1.2727922061357873,5.2,4.7,4.5,5.1000000000000005,4.666666666666667,0.20000000000000018,2.0,2.0,2.0,1.0,2.0,2.0,2495.0,329.0,152.0,116.64,492.0,104.0,1035.0,159.0,0.0,213.5,0.07,8.0,4110.0,860.0,7.301089,51.8878,2019-05,1,OB,2019.0,1.0,2019.0,3.0
53261,2019-06-01,2019,6,Summer,1,4.9,4.9,4.9,1.2727922061357873,5.4,5.2,4.7,5.166666666666667,4.816666666666667,-0.5,2.0,2.0,2.0,1.0,2.0,2.0,2495.0,329.0,152.0,116.64,492.0,104.0,1035.0,159.0,0.0,213.5,0.07,8.0,4110.0,860.0,7.301089,51.8878,2019-06,1,OB,2019.0,1.0,2019.0,3.0
53261,2019-07-01,2019,7,Summer,1,5.0,5.0,5.0,1.2727922061357873,4.9,5.4,5.2,5.1000000000000005,4.95,0.09999999999999964,47.6,4.76,18.0,10.0,2.0,47.6,2282.0,254.0,128.0,106.92,524.0,5.0,950.0,192.0,0.0,244.0,0.15,7.7,3870.0,760.0,8.271584,59.81296,2019-07,1,OB,2019.0,7.0,2019.0,7.0
53261,2019-08-01,2019,8,Summer,1,5.8,5.8,5.8,1.2727922061357873,5.0,4.9,5.4,5.233333333333333,5.166666666666667,0.7999999999999998,724.9,12.717543859649123,130.0,57.0,47.6,386.25,2282.0,254.0,128.0,106.92,524.0,5.0,950.0,192.0,0.0,244.0,0.15,7.7,3870.0,760.0,8.271584,59.81296,2019-08,1,OB,2019.0,7.0,2019.0,8.0
53261,2019-09-01,2019,9,Fall,1,5.7,5.7,5.7,1.2727922061357873,5.8,5.0,4.9,5.5,5.333333333333333,-0.09999999999999964,511.6,7.99375,36.0,64.0,724.9,428.0333333333333,2282.0,254.0,128.0,106.92,524.0,5.0,950.0,192.0,0.0,244.0,0.15,7.7,3870.0,760.0,8.271584,59.81296,2019-09,1,OB,2019.0,7.0,2019.0,9.0
53261,2019-10-01,2019,10,Fall,0,5.1,5.1,5.1,1.2727922061357873,5.7,5.8,5.0,5.533333333333334,5.316666666666666,-0.6000000000000005,1370.7,12.238392857142857,52.0,112.0,511.6,869.0666666666667,2282.0,254.0,128.0,106.92,524.0,5.0,950.0,192.0,0.0,244.0,0.15,7.7,3870.0,760.0,8.271584,59.81296,2019-10,1,OB,2019.0,7.0,2019.0,10.0
53261,2019-11-01,2019,11,Fall,0,4.15,4.15,4.15,1.2727922061357873,5.1,5.7,5.8,4.983333333333333,5.108333333333333,-0.9499999999999993,721.75,8.491176470588234,37.0,85.0,1370.7,868.0166666666668,2282.0,254.0,128.0,106.92,524.0,5.0,950.0,192.0,0.0,244.0,0.15,7.7,3870.0,760.0,8.271584,59.81296,2019-11,1,OB,2019.0,7.0,2019.0,11.0
53261,2019-12-01,2019,12,Winter,0,3.9,3.9,3.9,1.2727922061357873,4.15,5.1,5.7,4.383333333333334,4.941666666666666,-0.25000000000000044,753.3,10.917391304347825,38.8,69.0,721.75,948.5833333333334,2282.0,254.0,128.0,106.92,524.0,5.0,950.0,192.0,0.0,244.0,0.15,7.7,3870.0,760.0,8.271584,59.81296,2019-12,1,OB,2019.0,7.0,2019.0,12.0
53261,2023-01-01,2023,1,Winter,0,3.45,3.45,3.45,1.2727922061357873,3.9,4.15,5.1,3.8333333333333335,4.683333333333333,-0.44999999999999973,1.0,1.0,1.0,1.0,753.3,492.01666666666665,2035.0,232.0,112.0,92.0,393.0,125.0,851.0,108.0,12.0,220.0,0.66,8.3,3320.0,660.0,6.656165973,60.68501333,2023-01,1,OB,2023.0,1.0,2023.0,1.0
